dataset,image_id,method,accuracy,precision,recall,specificity,f1_score,iou,false_positive_rate,false_negative_rate,balanced_accuracy,dice
CHASEDB1,Image_03R,CA-APSRG,0.9327556723390056,0.7346310869179339,0.1714419850595821,0.9949414573790996,0.2780054185978818,0.1614438405325982,0.0050585426209002,0.8285580149404178,0.5831917212193409,0.2780054185978818
CHASEDB1,Image_04L,APSRG Baseline,0.9229104104104104,0.7982625482625483,0.0220040442741592,0.9995270808442852,0.042827550491973,0.0218823591670415,0.0004729191557148,0.9779959557258407,0.5107655625592221,0.042827550491973
CHASEDB1,Image_04L,CA-APSRG,0.9229104104104104,0.7982625482625483,0.0220040442741592,0.9995270808442852,0.042827550491973,0.0218823591670415,0.0004729191557148,0.9779959557258407,0.5107655625592221,0.042827550491973
CHASEDB1,Image_04R,APSRG Baseline,0.9257048715382048,0.6838718901915928,0.0647892284351972,0.997502304522286,0.1183647207305303,0.0629052410074307,0.0024976954777139,0.9352107715648028,0.5311457664787417,0.1183647207305303
CHASEDB1,Image_04R,CA-APSRG,0.9257048715382048,0.6838718901915928,0.0647892284351972,0.997502304522286,0.1183647207305303,0.0629052410074307,0.0024976954777139,0.9352107715648028,0.5311457664787417,0.1183647207305303
CHASEDB1,Image_05L,APSRG Baseline,0.9271792625959292,0.8339717631607749,0.1003410542394753,0.9982821858024978,0.1791297397682127,0.0983758940328952,0.0017178141975022,0.8996589457605246,0.5493116200209867,0.1791297397682127
CHASEDB1,Image_05L,CA-APSRG,0.9271792625959292,0.8339717631607749,0.1003410542394753,0.9982821858024978,0.1791297397682127,0.0983758940328952,0.0017178141975022,0.8996589457605246,0.5493116200209867,0.1791297397682127
CHASEDB1,Image_05R,APSRG Baseline,0.9278111444778112,0.8433788188497873,0.1869390054247333,0.9967687778457835,0.3060422597329698,0.1806669980354564,0.0032312221542164,0.8130609945752666,0.5918538916352585,0.3060422597329698
CHASEDB1,Image_05R,CA-APSRG,0.9278111444778112,0.8433788188497873,0.1869390054247333,0.9967687778457835,0.3060422597329698,0.1806669980354564,0.0032312221542164,0.8130609945752666,0.5918538916352585,0.3060422597329698
CHASEDB1,Image_06L,APSRG Baseline,0.9266735485485486,0.8703170028818443,0.0374194614240872,0.9995430977297034,0.0717538510276006,0.0372119768349283,0.0004569022702966,0.9625805385759127,0.5184812795768953,0.0717538510276006
CHASEDB1,Image_06L,CA-APSRG,0.9266735485485486,0.8703170028818443,0.0374194614240872,0.9995430977297034,0.0717538510276006,0.0372119768349283,0.0004569022702966,0.9625805385759127,0.5184812795768953,0.0717538510276006
CHASEDB1,Image_06R,APSRG Baseline,0.9271677927927928,0.8467654499457896,0.0326468621112473,0.9995221307558448,0.0628697927148319,0.032455119680851,0.0004778692441551,0.9673531378887528,0.5160844964335461,0.0628697927148319
CHASEDB1,Image_06R,CA-APSRG,0.9271677927927928,0.8467654499457896,0.0326468621112473,0.9995221307558448,0.0628697927148319,0.032455119680851,0.0004778692441551,0.9673531378887528,0.5160844964335461,0.0628697927148319
CHASEDB1,Image_07L,APSRG Baseline,0.9235756589923256,0.5795493149133734,0.0685149734266857,0.9958013933539211,0.1225427989943732,0.0652706218435953,0.0041986066460788,0.9314850265733142,0.5321581833903034,0.1225427989943732
CHASEDB1,Image_07L,CA-APSRG,0.9235756589923256,0.5795493149133734,0.0685149734266857,0.9958013933539211,0.1225427989943732,0.0652706218435953,0.0041986066460788,0.9314850265733142,0.5321581833903034,0.1225427989943732
CHASEDB1,Image_07R,APSRG Baseline,0.9275296129462796,0.7164626530102424,0.0786098015568468,0.9974381314385288,0.1416751055894484,0.0762380711874318,0.0025618685614713,0.9213901984431532,0.5380239664976878,0.1416751055894484
CHASEDB1,Image_07R,CA-APSRG,0.9275296129462796,0.7164626530102424,0.0786098015568468,0.9974381314385288,0.1416751055894484,0.0762380711874318,0.0025618685614713,0.9213901984431532,0.5380239664976878,0.1416751055894484
CHASEDB1,Image_08L,APSRG Baseline,0.9422589255922588,0.7610299890092637,0.1562892980363073,0.9966065189618,0.2593226686640629,0.1489780236668203,0.0033934810382,0.8437107019636927,0.5764479084990537,0.2593226686640629
CHASEDB1,Image_08L,CA-APSRG,0.9422589255922588,0.7610299890092637,0.1562892980363073,0.9966065189618,0.2593226686640629,0.1489780236668203,0.0033934810382,0.8437107019636927,0.5764479084990537,0.2593226686640629
CHASEDB1,Image_08R,APSRG Baseline,0.947118993993994,0.8351259181532005,0.2089767785345039,0.9972007727381542,0.3343003032172532,0.2006966224841999,0.0027992272618457,0.791023221465496,0.6030887756363291,0.3343003032172532
CHASEDB1,Image_08R,CA-APSRG,0.947118993993994,0.8351259181532005,0.2089767785345039,0.9972007727381542,0.3343003032172532,0.2006966224841999,0.0027992272618457,0.791023221465496,0.6030887756363291,0.3343003032172532
CHASEDB1,Image_09L,APSRG Baseline,0.9613457207207208,0.6970917225950783,0.417401698128761,0.9903340523395524,0.5221516131942923,0.3533187963366768,0.0096659476604474,0.582598301871239,0.7038678752341567,0.5221516131942923
CHASEDB1,Image_09L,CA-APSRG,0.961305055055055,0.6967117055011719,0.4165567554199983,0.9903362488962304,0.5213836153528684,0.3526158784432078,0.0096637511037697,0.5834432445800016,0.7034465021581143,0.5213836153528684
CHASEDB1,Image_09R,APSRG Baseline,0.957007007007007,0.6317324721325138,0.372641799299453,0.988348983378762,0.468769325912183,0.3061389337641357,0.0116510166212381,0.6273582007005469,0.6804953913391074,0.468769325912183
CHASEDB1,Image_09R,CA-APSRG,0.957007007007007,0.6317324721325138,0.372641799299453,0.988348983378762,0.468769325912183,0.3061389337641357,0.0116510166212381,0.6273582007005469,0.6804953913391074,0.468769325912183
CHASEDB1,Image_10L,APSRG Baseline,0.9356856856856856,0.3243539202803329,0.0246521073307144,0.9965682719219012,0.0458216020543918,0.0234480138059878,0.0034317280780987,0.9753478926692856,0.5106101896263078,0.0458216020543918
CHASEDB1,Image_10L,CA-APSRG,0.9356856856856856,0.3243539202803329,0.0246521073307144,0.9965682719219012,0.0458216020543918,0.0234480138059878,0.0034317280780987,0.9753478926692856,0.5106101896263078,0.0458216020543918
CHASEDB1,Image_10R,APSRG Baseline,0.9415352852852852,0.8167338322778738,0.0716848292937629,0.9989384984922232,0.1318014307392152,0.0705500116036203,0.0010615015077767,0.928315170706237,0.5353116638929931,0.1318014307392152
CHASEDB1,Image_10R,CA-APSRG,0.9415352852852852,0.8167338322778738,0.0716848292937629,0.9989384984922232,0.1318014307392152,0.0705500116036203,0.0010615015077767,0.928315170706237,0.5353116638929931,0.1318014307392152
CHASEDB1,Image_11L,APSRG Baseline,0.9470543460126792,0.5138349514563106,0.1242395195524169,0.9933815827588524,0.2000976700956221,0.1111714045651869,0.0066184172411476,0.8757604804475831,0.5588105511556346,0.2000976700956221
CHASEDB1,Image_11L,CA-APSRG,0.9470543460126792,0.5138349514563106,0.1242395195524169,0.9933815827588524,0.2000976700956221,0.1111714045651869,0.0066184172411476,0.8757604804475831,0.5588105511556346,0.2000976700956221
CHASEDB1,Image_11R,APSRG Baseline,0.9568954371037705,0.6156917406917407,0.5096708583497936,0.982082966647465,0.5576871636297493,0.3866617210682492,0.017917033352535,0.4903291416502063,0.7458769124986293,0.5576871636297493
CHASEDB1,Image_11R,CA-APSRG,0.9568818818818818,0.6155736736381898,0.5094166194042986,0.982082966647465,0.5574865165653625,0.3864688427299703,0.017917033352535,0.4905833805957014,0.7457497930258818,0.5574865165653625
CHASEDB1,Image_12L,APSRG Baseline,0.9329683850517184,0.8419308357348703,0.0846419052033839,0.9987674268096468,0.153819828357816,0.0833178856108029,0.0012325731903533,0.915358094796616,0.5417046660065153,0.153819828357816
CHASEDB1,Image_12L,CA-APSRG,0.9329683850517184,0.8419308357348703,0.0846419052033839,0.9987674268096468,0.153819828357816,0.0833178856108029,0.0012325731903533,0.915358094796616,0.5417046660065153,0.153819828357816
CHASEDB1,Image_12R,APSRG Baseline,0.9353666166166166,0.6830213040671401,0.2251351236328042,0.9917112055722308,0.3386466935535497,0.2038378545006165,0.0082887944277693,0.7748648763671958,0.6084231646025174,0.3386466935535497
CHASEDB1,Image_12R,CA-APSRG,0.9353666166166166,0.6830213040671401,0.2251351236328042,0.9917112055722308,0.3386466935535497,0.2038378545006165,0.0082887944277693,0.7748648763671958,0.6084231646025174,0.3386466935535497
CHASEDB1,Image_13L,APSRG Baseline,0.939553094761428,0.6666666666666666,0.0343482978434829,0.9988745144746548,0.0653306031633426,0.0337683550844208,0.001125485525345,0.965651702156517,0.516611406159069,0.0653306031633426
CHASEDB1,Image_13L,CA-APSRG,0.939553094761428,0.6666666666666666,0.0343482978434829,0.9988745144746548,0.0653306031633426,0.0337683550844208,0.001125485525345,0.965651702156517,0.516611406159069,0.0653306031633426
CHASEDB1,Image_13R,APSRG Baseline,0.9379827744411078,0.7360197368421053,0.0295257731958762,0.999285408191092,0.0567740298460123,0.0292163807596259,0.0007145918089079,0.9704742268041238,0.5144055906934842,0.0567740298460123
CHASEDB1,Image_13R,CA-APSRG,0.9379827744411078,0.7360197368421053,0.0295257731958762,0.999285408191092,0.0567740298460123,0.0292163807596259,0.0007145918089079,0.9704742268041238,0.5144055906934842,0.0567740298460123
CHASEDB1,Image_14L,APSRG Baseline,0.941013930597264,0.7763535264852209,0.2009301198248829,0.995721293981033,0.3192375267756143,0.1899361342612481,0.0042787060189669,0.799069880175117,0.598325706902958,0.3192375267756143
CHASEDB1,Image_14L,CA-APSRG,0.941013930597264,0.7763535264852209,0.2009301198248829,0.995721293981033,0.3192375267756143,0.1899361342612481,0.0042787060189669,0.799069880175117,0.598325706902958,0.3192375267756143
CHASEDB1,Image_14R,APSRG Baseline,0.9537443693693692,0.6896674200839522,0.3806697677734409,0.9893557758012516,0.490566037735849,0.325,0.0106442241987482,0.619330232226559,0.6850127717873463,0.490566037735849
CHASEDB1,Image_14R,CA-APSRG,0.9537287287287288,0.6895660322486832,0.380331141171648,0.9893602058186064,0.4902591435397905,0.3247306592001948,0.0106397941813937,0.619668858828352,0.6848456734951271,0.4902591435397905
DRIVE,21,APSRG Baseline,0.9211923758865248,0.9117823324943066,0.3086004056795132,0.996337397362528,0.4611281180856545,0.2996533522413929,0.003662602637472,0.6913995943204868,0.6524689015210206,0.4611281180856545
DRIVE,21,CA-APSRG,0.9211081560283688,0.9115809706871696,0.3078296146044624,0.996337397362528,0.460241402316977,0.2989049082171275,0.003662602637472,0.6921703853955375,0.6520835059834953,0.460241402316977
DRIVE,22,APSRG Baseline,0.9014871357922754,0.8463996991915773,0.3021476510067114,0.99174272055628,0.4453237054255898,0.2864414328434179,0.0082572794437201,0.6978523489932886,0.6469451857814956,0.4453237054255898
DRIVE,22,CA-APSRG,0.9014651757244626,0.8464578041208016,0.3019127516778523,0.9917528273854644,0.445076553958792,0.2862369559684398,0.0082471726145356,0.6980872483221476,0.6468327895316583,0.445076553958792
DRIVE,23,APSRG Baseline,0.8938589840788476,0.2575464396284829,0.0612968591691995,0.9814164563889708,0.0990253701361505,0.0520918946420883,0.018583543611029,0.9387031408308004,0.5213566577790852,0.0990253701361505
DRIVE,23,CA-APSRG,0.8938589840788476,0.2575464396284829,0.0612968591691995,0.9814164563889708,0.0990253701361505,0.0520918946420883,0.018583543611029,0.9387031408308004,0.5213566577790852,0.0990253701361505
DRIVE,24,APSRG Baseline,0.883456434487059,0.9064828354571408,0.3406515766060447,0.9929133401227368,0.4952069385270846,0.3290864047727387,0.007086659877263,0.6593484233939553,0.6667824583643909,0.4952069385270846
DRIVE,24,CA-APSRG,0.8833861746133511,0.9063785291042176,0.3402328928431244,0.9929133401227368,0.4947488584474885,0.3286819353860155,0.007086659877263,0.6597671071568756,0.6665731164829307,0.4947488584474885
DRIVE,25,APSRG Baseline,0.9105963177663814,0.7944522362474676,0.4830090955027792,0.9797800692904372,0.6007659825198861,0.4293534712669493,0.0202199307095626,0.5169909044972208,0.7313945823966083,0.6007659825198861
DRIVE,25,CA-APSRG,0.910486360957416,0.7941849578695517,0.4822195553309752,0.9797800692904372,0.6000786009039104,0.4286516380786614,0.0202199307095626,0.5177804446690247,0.7309998123107062,0.6000786009039104
