experiment,experiment_label,dataset,output_method,metric,n_pairs,mean_delta,median_delta,std_delta,wins,ties,losses
r03_edge_region_mean,R03 - Selective 77/radius 1 with region-mean edge growing,STARE,CA-APSRG,recall,20,-0.6239785079045406,-0.6567567774100342,0.10052125398527825,0,0,20
r03_edge_region_mean,R03 - Selective 77/radius 1 with region-mean edge growing,STARE,CA-APSRG,specificity,20,0.05440310723784074,0.050436677308682065,0.020397622513867147,20,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,accuracy,28,0.025204445516945513,0.023827473306639813,0.005672370084748157,28,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,balanced_accuracy,28,-0.031717472491441384,-0.03725444597794725,0.021850963942782083,2,0,26
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,dice,28,0.05467055006423801,0.05693625387055018,0.034494748087826724,25,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,f1_score,28,0.05467055006423801,0.05693625387055018,0.034494748087826724,25,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,iou,28,0.05475960010676669,0.05520215216760377,0.034621361267103426,25,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,precision,28,0.15352523332903822,0.1565077247367378,0.03687718345912732,28,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,recall,28,-0.09776387871129957,-0.10707816307367257,0.04551118733798732,1,0,27
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,APSRG,specificity,28,0.034328933728416826,0.03407591229100837,0.006137245814837054,28,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,accuracy,28,0.02146752407169078,0.020296338004671455,0.005301973657978512,28,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,balanced_accuracy,28,-0.03277100171185736,-0.03830235672622745,0.021614855767843805,2,0,26
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,dice,28,0.04377432189060874,0.04694067507001748,0.03394657635427084,25,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,f1_score,28,0.04377432189060874,0.04694067507001748,0.03394657635427084,25,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,iou,28,0.04428119711398088,0.04578987206682961,0.03391235211156552,25,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,precision,28,0.13723358779519632,0.13577775767108458,0.033671666806669616,28,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,recall,28,-0.09568363893168938,-0.10376539625168957,0.045164778510481896,1,0,27
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,CHASEDB1,CA-APSRG,specificity,28,0.03014163550797461,0.030898206239955095,0.005540648027907138,28,0,0
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,accuracy,20,-0.0008381943043731077,-0.003884071149100332,0.009683378497052407,7,0,13
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,balanced_accuracy,20,0.01890728286183015,0.019828284387338246,0.015290600994182717,18,0,2
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,dice,20,0.00857861165642516,0.005320712498638969,0.024917400108366253,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,f1_score,20,0.00857861165642516,0.005320712498638969,0.024917400108366253,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,iou,20,0.009223264256647809,0.006475441894030931,0.028882268294659234,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,precision,20,-0.030792370490259992,-0.04853039955589267,0.06062043238983236,6,0,14
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,recall,20,0.04561403777981725,0.05416684346449335,0.04121767420310103,17,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,APSRG,specificity,20,-0.007799472056156881,-0.011997604895211011,0.015038818745500188,6,0,14
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,accuracy,20,-0.0011307134218153715,-0.0039147728226825995,0.009307856947847146,7,0,13
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,balanced_accuracy,20,0.019423970178392404,0.020499663710390192,0.015224295493171938,18,0,2
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,dice,20,0.008316191501359482,0.0038267683878822067,0.02425095571425463,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,f1_score,20,0.008316191501359482,0.0038267683878822067,0.02425095571425463,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,iou,20,0.008956889897000048,0.0045559764484852106,0.028132786391642794,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,precision,20,-0.0327769875859575,-0.04896371793491311,0.05883843467042412,6,0,14
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,recall,20,0.04719969465045431,0.05582400744460442,0.04071641844963677,17,0,3
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,DRIVE,CA-APSRG,specificity,20,-0.008351754293669484,-0.012060789149758278,0.014514340699416556,6,0,14
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,accuracy,20,0.0020533648170011688,-0.006462809917355317,0.028437376967100043,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,balanced_accuracy,20,0.002733031972839889,0.0033747397944387525,0.014068625929919767,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,dice,20,0.002182444653361859,-0.021692963545000332,0.07844376771042938,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,f1_score,20,0.002182444653361859,-0.021692963545000332,0.07844376771042938,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,iou,20,-0.005154371228054279,-0.023394354744772056,0.07854282037038508,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,precision,20,-0.009344183859329145,-0.025685216219076185,0.11086391420807185,7,0,13
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,recall,20,0.004464401241912358,0.006533719062532195,0.0515528358292557,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,APSRG,specificity,20,0.0010016627037673976,-0.00562971299226972,0.033384959554474604,7,0,13
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,accuracy,20,0.00032231404958672495,-0.0068311688311687435,0.025496889064862104,7,0,13
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,balanced_accuracy,20,0.002059461747635777,0.0032521523845285283,0.014610783467321782,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,dice,20,-0.0019063776596219633,-0.022666552609131807,0.07218187147459251,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,f1_score,20,-0.0019063776596219633,-0.022666552609131807,0.07218187147459251,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,iou,20,-0.008847094681912276,-0.02450822605365044,0.07369028924429505,8,0,12
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,precision,20,-0.013894533578046774,-0.02730617333913335,0.10500957899365916,7,0,13
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,recall,20,0.004992003525080118,0.006649689904149103,0.05101315465653603,11,0,9
r04_local_or_region,R04 - Selective 77/radius 1 with local-or-region acceptance,STARE,CA-APSRG,specificity,20,-0.0008730800298085928,-0.006581407928017591,0.030302257049067735,6,0,14
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,accuracy,28,0.025209249427999424,0.023824345178511674,0.005664684843054091,28,0,0
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,balanced_accuracy,28,-0.03177959099407431,-0.03722947244292629,0.02185682587312666,2,0,26
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,dice,28,0.05463927418002671,0.056643044663765574,0.03446267283082808,25,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,f1_score,28,0.05463927418002671,0.056643044663765574,0.03446267283082808,25,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,iou,28,0.05472626969872579,0.054915943096101816,0.03458978050532273,25,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,precision,28,0.15357583840369052,0.1567401084720751,0.036790314095794106,28,0,0
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,recall,28,-0.09790328375973835,-0.10710110571165671,0.04553306438394541,0,0,28
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,APSRG,specificity,28,0.03434410177158973,0.03402625844343993,0.006130136076568594,28,0,0
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,accuracy,28,0.021472327982744677,0.020293209876543206,0.005298395307695586,28,0,0
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,balanced_accuracy,28,-0.03283312021449029,-0.03827738319120644,0.021620439154057872,2,0,26
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,dice,28,0.0437430476632296,0.04664746586323287,0.033920596422691386,25,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,f1_score,28,0.0437430476632296,0.04664746586323287,0.033920596422691386,25,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,iou,28,0.044247870665039234,0.045503662995327654,0.03388497377499394,25,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,precision,28,0.1372842006864467,0.13615665209731814,0.033592465217541195,28,0,0
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,recall,28,-0.09582304398012813,-0.1037883388896737,0.04518662672266658,1,0,27
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,CHASEDB1,CA-APSRG,specificity,28,0.030156803551147516,0.030904886589076697,0.005538631729052619,28,0,0
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,accuracy,20,-0.0006953904441571012,-0.0026301888143207552,0.00972949246116872,7,0,13
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,balanced_accuracy,20,0.019173394163477808,0.020536915938561995,0.015238549029972613,17,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,dice,20,0.00914414562551163,0.006044973724154523,0.02533558331318601,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,f1_score,20,0.00914414562551163,0.006044973724154523,0.02533558331318601,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,iou,20,0.009890543294866569,0.00737238697714121,0.02947629643994246,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,precision,20,-0.030691977037099215,-0.044310460339233526,0.05971357583285105,6,0,14
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,recall,20,0.04613339109805736,0.05605545878230217,0.04065687811216448,17,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,APSRG,specificity,20,-0.007786602771101709,-0.012660609987586724,0.014852418465197538,6,0,14
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,accuracy,20,-0.000987909561599365,-0.0028149480756641254,0.009361112153509118,7,0,13
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,balanced_accuracy,20,0.01969008148004006,0.021281093417786,0.015159355511647068,17,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,dice,20,0.008881750349415985,0.005397473197156,0.024672858370030783,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,f1_score,20,0.008881750349415985,0.005397473197156,0.024672858370030783,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,iou,20,0.009624195802584445,0.0064618007052471005,0.028726575658799543,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,precision,20,-0.03267650647765936,-0.04474377871825397,0.0579680675222173,6,0,14
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,recall,20,0.04771904796869442,0.0569431066067288,0.040143933833072964,17,0,3
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,specificity,20,-0.0083388850086143,-0.01272379424213399,0.014334353791010498,6,0,14
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,accuracy,20,0.0017566706021251376,-0.006047225501771003,0.02876390693464368,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,balanced_accuracy,20,0.0023772332173229325,0.00281822023470113,0.013619748175543438,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,dice,20,0.0011588652344686867,-0.02160155481964482,0.07932463784427436,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,f1_score,20,0.0011588652344686867,-0.02160155481964482,0.07932463784427436,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,iou,20,-0.006287103164854761,-0.024379696996883193,0.07969629045496958,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,precision,20,-0.01031555721686598,-0.023980762180610515,0.11210981675505628,7,0,13
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,recall,20,0.004027450776342212,0.010877854696993428,0.051308518269961884,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,specificity,20,0.0007270156583035814,-0.004783324689087098,0.03375117855532805,7,0,13
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,accuracy,20,2.5619834710693956e-05,-0.006415584415584374,0.025841645129717414,7,0,13
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,balanced_accuracy,20,0.0017036629921188206,0.00269563282479085,0.01420713342745932,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,dice,20,-0.002929872488019095,-0.02292320824965305,0.07311439107125635,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,f1_score,20,-0.002929872488019095,-0.02292320824965305,0.07311439107125635,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,iou,20,-0.009979691303860888,-0.025610002490181888,0.07489387025099288,8,0,12
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,precision,20,-0.014865652444618595,-0.025600831575286753,0.10629261048104437,7,0,13
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,recall,20,0.004555053059509972,0.010993825538610336,0.05076533853683957,12,0,8
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,specificity,20,-0.0011477270752723978,-0.005735019624834914,0.03068455579925139,6,0,14
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,accuracy,28,0.025204445516945513,0.023827473306639813,0.005672370084748157,28,0,0
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,balanced_accuracy,28,-0.031717472491441384,-0.03725444597794725,0.021850963942782083,2,0,26
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,dice,28,0.05467055006423801,0.05693625387055018,0.034494748087826724,25,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,f1_score,28,0.05467055006423801,0.05693625387055018,0.034494748087826724,25,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,iou,28,0.05475960010676669,0.05520215216760377,0.034621361267103426,25,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,precision,28,0.15352523332903822,0.1565077247367378,0.03687718345912732,28,0,0
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,recall,28,-0.09776387871129957,-0.10707816307367257,0.04551118733798732,1,0,27
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,specificity,28,0.034328933728416826,0.03407591229100837,0.006137245814837054,28,0,0
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,accuracy,28,0.02146752407169078,0.020296338004671455,0.005301973657978512,28,0,0
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,balanced_accuracy,28,-0.03277100171185736,-0.03830235672622745,0.021614855767843805,2,0,26
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,dice,28,0.04377432189060874,0.04694067507001748,0.03394657635427084,25,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,f1_score,28,0.04377432189060874,0.04694067507001748,0.03394657635427084,25,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,iou,28,0.04428119711398088,0.04578987206682961,0.03391235211156552,25,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,precision,28,0.13723358779519632,0.13577775767108458,0.033671666806669616,28,0,0
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,recall,28,-0.09568363893168938,-0.10376539625168957,0.045164778510481896,1,0,27
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,specificity,28,0.03014163550797461,0.030898206239955095,0.005540648027907138,28,0,0
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,accuracy,20,-0.0008381943043731077,-0.003884071149100332,0.009683378497052407,7,0,13
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,balanced_accuracy,20,0.01890728286183015,0.019828284387338246,0.015290600994182717,18,0,2
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,dice,20,0.00857861165642516,0.005320712498638969,0.024917400108366253,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,f1_score,20,0.00857861165642516,0.005320712498638969,0.024917400108366253,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,iou,20,0.009223264256647809,0.006475441894030931,0.028882268294659234,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,precision,20,-0.030792370490259992,-0.04853039955589267,0.06062043238983236,6,0,14
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,recall,20,0.04561403777981725,0.05416684346449335,0.04121767420310103,17,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,specificity,20,-0.007799472056156881,-0.011997604895211011,0.015038818745500188,6,0,14
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,accuracy,20,-0.0011307134218153715,-0.0039147728226825995,0.009307856947847146,7,0,13
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,balanced_accuracy,20,0.019423970178392404,0.020499663710390192,0.015224295493171938,18,0,2
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,dice,20,0.008316191501359482,0.0038267683878822067,0.02425095571425463,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,f1_score,20,0.008316191501359482,0.0038267683878822067,0.02425095571425463,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,iou,20,0.008956889897000048,0.0045559764484852106,0.028132786391642794,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,precision,20,-0.0327769875859575,-0.04896371793491311,0.05883843467042412,6,0,14
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,recall,20,0.04719969465045431,0.05582400744460442,0.04071641844963677,17,0,3
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,specificity,20,-0.008351754293669484,-0.012060789149758278,0.014514340699416556,6,0,14
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,accuracy,20,0.0020533648170011688,-0.006462809917355317,0.028437376967100043,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,balanced_accuracy,20,0.002733031972839889,0.0033747397944387525,0.014068625929919767,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,dice,20,0.002182444653361859,-0.021692963545000332,0.07844376771042938,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,f1_score,20,0.002182444653361859,-0.021692963545000332,0.07844376771042938,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,iou,20,-0.005154371228054279,-0.023394354744772056,0.07854282037038508,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,precision,20,-0.009344183859329145,-0.025685216219076185,0.11086391420807185,7,0,13
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,recall,20,0.004464401241912358,0.006533719062532195,0.0515528358292557,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,specificity,20,0.0010016627037673976,-0.00562971299226972,0.033384959554474604,7,0,13
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,accuracy,20,0.00032231404958672495,-0.0068311688311687435,0.025496889064862104,7,0,13
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,balanced_accuracy,20,0.002059461747635777,0.0032521523845285283,0.014610783467321782,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,dice,20,-0.0019063776596219633,-0.022666552609131807,0.07218187147459251,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,f1_score,20,-0.0019063776596219633,-0.022666552609131807,0.07218187147459251,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,iou,20,-0.008847094681912276,-0.02450822605365044,0.07369028924429505,8,0,12
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,precision,20,-0.013894533578046774,-0.02730617333913335,0.10500957899365916,7,0,13
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,recall,20,0.004992003525080118,0.006649689904149103,0.05101315465653603,11,0,9
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,specificity,20,-0.0008730800298085928,-0.006581407928017591,0.030302257049067735,6,0,14
