dataset,n_images,delta_accuracy_mean,delta_accuracy_std,delta_accuracy_median,delta_accuracy_min,delta_accuracy_max,delta_precision_mean,delta_precision_std,delta_precision_median,delta_precision_min,delta_precision_max,delta_recall_mean,delta_recall_std,delta_recall_median,delta_recall_min,delta_recall_max,delta_specificity_mean,delta_specificity_std,delta_specificity_median,delta_specificity_min,delta_specificity_max,delta_f1_score_mean,delta_f1_score_std,delta_f1_score_median,delta_f1_score_min,delta_f1_score_max,delta_iou_mean,delta_iou_std,delta_iou_median,delta_iou_min,delta_iou_max,delta_false_positive_rate_mean,delta_false_positive_rate_std,delta_false_positive_rate_median,delta_false_positive_rate_min,delta_false_positive_rate_max,delta_false_negative_rate_mean,delta_false_negative_rate_std,delta_false_negative_rate_median,delta_false_negative_rate_min,delta_false_negative_rate_max,delta_balanced_accuracy_mean,delta_balanced_accuracy_std,delta_balanced_accuracy_median,delta_balanced_accuracy_min,delta_balanced_accuracy_max,delta_dice_mean,delta_dice_std,delta_dice_median,delta_dice_min,delta_dice_max,precision_n_improved,precision_n_equal,precision_n_decreased,recall_n_improved,recall_n_equal,recall_n_decreased,f1_score_n_improved,f1_score_n_equal,f1_score_n_decreased,iou_n_improved,iou_n_equal,iou_n_decreased,accuracy_n_improved,accuracy_n_equal,accuracy_n_decreased
CHASEDB1,28,1.6385433052085968e-06,6.736213255190611e-06,0.0,-8.341675008294303e-06,3.0238571905205625e-05,3.406799856426969e-05,0.00012533230046321849,0.0,-0.0001068430141002441,0.0005422639947845198,-6.8068095592966575e-06,2.5478498065921462e-05,0.0,-0.00011348966534729943,0.0,2.30631310010887e-06,6.877080228296222e-06,0.0,0.0,3.211762582089328e-05,8.644492124898484e-08,4.0340135575775226e-05,0.0,-0.00013095790108130778,0.00012096124866878277,2.8137385719202115e-07,2.9481392026770195e-05,0.0,-9.711684370258822e-05,8.900991380600409e-05,-2.306313100103604e-06,6.877080228284754e-06,0.0,-3.2117625820799606e-05,0.0,6.806809559302605e-06,2.547849806594435e-05,0.0,0.0,0.00011348966534741045,-2.2502482295968677e-06,1.3196621105033563e-05,0.0,-5.67448326735942e-05,1.605881291044664e-05,8.644492124898484e-08,4.0340135575775226e-05,0.0,-0.00013095790108130778,0.00012096124866878277,4,23,1,0,26,2,3,23,2,3,23,2,3,23,2
DRIVE,20,-2.1322340342749822e-05,4.46774406825021e-05,0.0,-0.00015338297098432818,4.4002657760611186e-05,6.803992709738526e-05,0.0008883780606114818,0.0,-0.0024412702542317977,0.002256715133092113,-0.00037731739505092037,0.0005124185672473545,-9.158707313880465e-05,-0.001611863313990991,0.0,2.8520572435941637e-05,4.894753225290367e-05,0.0,0.0,0.00015072801631899058,-0.00045208568404317694,0.0006408600919348076,-0.00011444818613243202,-0.0020455705174906025,0.0,-0.0003058849038916164,0.00041873337894810035,-7.760372960100015e-05,-0.0013004867536134945,0.0,-2.8520572435970087e-05,4.894753225290588e-05,0.0,-0.0001507280163188015,0.0,0.00037731739505092454,0.0005124185672473596,9.158707313883241e-05,0.0,0.001611863313990991,-0.0001743984113074748,0.00024196969475762055,-3.919761337761729e-05,-0.0008059316569953845,0.0,-0.00045208568404317694,0.0006408600919348076,-0.00011444818613243202,-0.0020455705174906025,0.0,5,10,5,0,10,10,0,10,10,0,10,10,2,10,8
STARE,20,8.38252656433225e-06,2.0506205404494076e-05,0.0,0.0,5.903187721367775e-05,0.00014050391914813553,0.00037070753594377256,0.0,0.0,0.001433825845310599,0.0,0.0,0.0,0.0,0.0,9.218688456774649e-06,2.2548754219431946e-05,0.0,0.0,6.415174710860949e-05,1.4470007530545393e-05,3.62098538150804e-05,0.0,0.0,0.00012286041698639227,9.114234673630872e-06,2.317373383075549e-05,0.0,0.0,8.297657364012001e-05,-9.21868845677994e-06,2.254875421944616e-05,0.0,-6.41517471086997e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.6093442283901e-06,1.1274377109722045e-05,0.0,0.0,3.2075873554249235e-05,1.4470007530545393e-05,3.62098538150804e-05,0.0,0.0,0.00012286041698639227,3,17,0,0,20,0,3,17,0,3,17,0,3,17,0
