dataset,image_id,method,accuracy,precision,recall,specificity,f1_score,iou,false_positive_rate,false_negative_rate,balanced_accuracy,dice
CHASEDB1,Image_01L,APSRG Baseline,0.9169565398732066,0.4424940722509218,0.7338117664648277,0.9306869322034848,0.5520798182268115,0.3812916106678682,0.0693130677965151,0.2661882335351723,0.8322493493341563,0.5520798182268115
CHASEDB1,Image_01L,CA-APSRG,0.9281437687687688,0.4896149119213437,0.7147491963818494,0.9441419932635025,0.5811396444309376,0.4095819875084605,0.0558580067364975,0.2852508036181506,0.829445594822676,0.5811396444309376
CHASEDB1,Image_01R,APSRG Baseline,0.9147543376710044,0.4579076574450004,0.6658200389906368,0.935214544765189,0.5426298476066865,0.3723349532825084,0.064785455234811,0.3341799610093632,0.8005172918779129,0.5426298476066865
CHASEDB1,Image_01R,CA-APSRG,0.9272658074741408,0.5170040262533782,0.6434690683434471,0.950591400154818,0.5733456478259008,0.4018812594320208,0.049408599845182,0.3565309316565529,0.7970302342491326,0.5733456478259008
CHASEDB1,Image_02L,APSRG Baseline,0.9090058808808807,0.4558695753725417,0.6270110511436648,0.933908672068269,0.5279164750750588,0.3586185607925857,0.066091327931731,0.3729889488563351,0.7804598616059669,0.5279164750750588
CHASEDB1,Image_02L,CA-APSRG,0.9195393309976644,0.5035015877428392,0.6051400668208686,0.9473037379995914,0.5496618013527946,0.3789887088856161,0.0526962620004085,0.3948599331791313,0.77622190241023,0.5496618013527946
CHASEDB1,Image_02R,APSRG Baseline,0.9105209376042708,0.4462887936120835,0.6060088129256243,0.9363139738732116,0.5140274773193191,0.3459199073156603,0.0636860261267884,0.3939911870743757,0.7711613933994179,0.5140274773193191
CHASEDB1,Image_02R,CA-APSRG,0.9214276776776776,0.4973506908758707,0.5815596207771399,0.950215461177402,0.5361689031146128,0.366277847393341,0.0497845388225979,0.4184403792228602,0.765887540977271,0.5361689031146128
CHASEDB1,Image_03L,APSRG Baseline,0.9328797547547548,0.5546755831220389,0.73021171338901,0.9501224197935382,0.6304531284983552,0.4603370221327967,0.0498775802064617,0.2697882866109899,0.8401670665912742,0.6304531284983552
CHASEDB1,Image_03L,CA-APSRG,0.9413173590256924,0.6082294920645819,0.7068860045747114,0.9612623947212404,0.6538572720171721,0.4857265566460149,0.0387376052787596,0.2931139954252886,0.8340741996479759,0.6538572720171721
CHASEDB1,Image_03R,APSRG Baseline,0.9262919169169168,0.5088088699013326,0.6906974496347744,0.9455357938415486,0.5859627132740979,0.4143898599950294,0.0544642061584513,0.3093025503652256,0.8181166217381615,0.5859627132740979
CHASEDB1,Image_03R,CA-APSRG,0.9364552052052052,0.5668417436267716,0.6720840640145814,0.958049624472293,0.6149929242899019,0.4440359439857683,0.0419503755277069,0.3279159359854185,0.8150668442434372,0.6149929242899019
CHASEDB1,Image_04L,APSRG Baseline,0.9141798048048048,0.4678944479932343,0.6918635589612601,0.933086465008508,0.558252870108471,0.3872058133734392,0.0669135349914919,0.3081364410387399,0.812475011984884,0.558252870108471
CHASEDB1,Image_04L,CA-APSRG,0.9261334250917584,0.5222868915786762,0.674502447850149,0.9475331269686108,0.5887147808619219,0.4171479817676194,0.0524668730313891,0.325497552149851,0.8110177874093799,0.5887147808619219
