dataset,method,n_images,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,specificity_mean,specificity_std,specificity_min,specificity_max,f1_score_mean,f1_score_std,f1_score_min,f1_score_max,iou_mean,iou_std,iou_min,iou_max,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_min,false_positive_rate_max,false_negative_rate_mean,false_negative_rate_std,false_negative_rate_min,false_negative_rate_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,dice_mean,dice_std,dice_min,dice_max
CHASEDB1,APSRG Baseline,28,0.9197135379427046,0.005993057751825491,0.9090058808808807,0.9328797547547548,0.4500805098541602,0.049781223269352255,0.3639623808712647,0.5622372417677469,0.7066402187334172,0.050732926161706965,0.6060088129256243,0.8340195415719289,0.9360367889128388,0.006713704651218732,0.9214303197032776,0.9503919067857944,0.5468726758647625,0.03348569008166832,0.4843004390150792,0.6304531284983552,0.37705738029349173,0.032214559178481546,0.3195227151087743,0.4603370221327967,0.06396321108716112,0.006713704651218755,0.0496080932142055,0.0785696802967225,0.29335978126658274,0.050732926161706986,0.165980458428071,0.3939911870743757,0.821338503823128,0.024432272657707112,0.7711613933994179,0.8822813916340881,0.5468726758647625,0.03348569008166832,0.4843004390150792,0.6304531284983552
CHASEDB1,CA-APSRG,28,0.9298614090280758,0.00515773351366779,0.9195393309976644,0.9413173590256924,0.49770600529532805,0.061534087438130984,0.3990521031461445,0.62518443378827,0.688555535376214,0.05461176953082385,0.5815596207771399,0.8268297179376882,0.9483480878928549,0.007777353232282076,0.9348594604455795,0.9629395345444433,0.5734455053056221,0.03605245093885052,0.5209101443168651,0.6538572720171721,0.4028531307466057,0.03586785373996961,0.3521828929563421,0.4857265566460149,0.05165191210714515,0.007777353232282038,0.0370604654555567,0.0651405395544204,0.311444464623786,0.05461176953082388,0.1731702820623118,0.4184403792228602,0.8184518116345344,0.02520301391418032,0.765887540977271,0.8812567347330815,0.5734455053056221,0.03605245093885052,0.5209101443168651,0.6538572720171721
DRIVE,APSRG Baseline,20,0.9246445816142319,0.016883759153181962,0.8791561307173502,0.9473728268436032,0.7111865145134497,0.10991399061901999,0.4113071638267607,0.869684654173252,0.6942500180842971,0.04907961981530866,0.6047625278032186,0.7754937930341258,0.9585633017760928,0.019098742352164768,0.9057939779051014,0.981726654389455,0.6969852491488083,0.06322141668882852,0.4963930234681764,0.7580269421655019,0.5380631545901573,0.0686922861528875,0.3301348232721972,0.6103408905561899,0.04143669822390704,0.019098742352164803,0.018273345610545,0.0942060220948986,0.3057499819157029,0.049079619815308624,0.2245062069658742,0.3952374721967813,0.826406659930195,0.026207385065477734,0.7658287380545126,0.8637501583502702,0.6969852491488083,0.06322141668882852,0.4963930234681764,0.7580269421655019
DRIVE,CA-APSRG,20,0.9249122315740846,0.015751085217879837,0.882534938449605,0.944923207063364,0.7351350920162096,0.11127950851820653,0.4147575026795284,0.8825871455269358,0.6465174261271867,0.049944626061558806,0.55660172824976,0.7487058350505101,0.9656777552060939,0.017498656611574667,0.915373922982666,0.9847502255805732,0.6824379813327653,0.06026121604630841,0.4802404498739577,0.733206014870302,0.5207126846583238,0.06355884215178365,0.3159976522826447,0.5787886771464535,0.03432224479390612,0.017498656611574685,0.0152497744194268,0.0846260770173339,0.35348257387281334,0.049944626061558806,0.2512941649494898,0.44339827175024,0.8060975906666401,0.026159828183178784,0.7428255817363363,0.8391207787350854,0.6824379813327653,0.06026121604630841,0.4802404498739577,0.733206014870302
STARE,APSRG Baseline,20,0.928647225501771,0.024467691536872744,0.874866587957497,0.9637260920897284,0.5355523636870617,0.14005200435266205,0.248842230427436,0.7102405996856487,0.8348488510243893,0.048524686190713054,0.7463927376970855,0.914546056991385,0.9369470871344611,0.026786138553608053,0.8732721186225695,0.96933325485158,0.6412625683359312,0.11571799217100992,0.3871666605810542,0.7927023452891804,0.481612298204093,0.11973025861340691,0.2400537309828543,0.656592301157956,0.06305291286553887,0.02678613855360804,0.03066674514842,0.1267278813774304,0.1651511489756106,0.04852468619071307,0.0854539430086149,0.2536072623029144,0.8858979690794252,0.02759158907658915,0.8315570120436053,0.9330804163177322,0.6412625683359312,0.11571799217100992,0.3871666605810542,0.7927023452891804
STARE,CA-APSRG,20,0.9354835891381346,0.018197785270967774,0.895336481700118,0.9648902007083824,0.5632454977884942,0.1329379016931671,0.3068230862792796,0.7270903179924819,0.8098003526595617,0.04860396988613575,0.7219620958751394,0.8918199645158278,0.946389923570149,0.02085424913610834,0.8955237986281406,0.972501529114598,0.6542931721205638,0.10046515443003652,0.4518990450598824,0.79383830400843,0.49379455744637746,0.10720886419988965,0.2919054107019541,0.6581524737906934,0.053610076429850995,0.020854249136108314,0.0274984708854021,0.1044762013718594,0.19019964734043832,0.04860396988613579,0.1081800354841722,0.2780379041248606,0.8780951381148553,0.025075736952242838,0.8319798875341063,0.9232908549362188,0.6542931721205638,0.10046515443003652,0.4518990450598824,0.79383830400843
