dataset,n_images,delta_accuracy_mean,delta_accuracy_std,delta_accuracy_median,delta_accuracy_min,delta_accuracy_max,delta_precision_mean,delta_precision_std,delta_precision_median,delta_precision_min,delta_precision_max,delta_recall_mean,delta_recall_std,delta_recall_median,delta_recall_min,delta_recall_max,delta_specificity_mean,delta_specificity_std,delta_specificity_median,delta_specificity_min,delta_specificity_max,delta_f1_score_mean,delta_f1_score_std,delta_f1_score_median,delta_f1_score_min,delta_f1_score_max,delta_iou_mean,delta_iou_std,delta_iou_median,delta_iou_min,delta_iou_max,delta_false_positive_rate_mean,delta_false_positive_rate_std,delta_false_positive_rate_median,delta_false_positive_rate_min,delta_false_positive_rate_max,delta_false_negative_rate_mean,delta_false_negative_rate_std,delta_false_negative_rate_median,delta_false_negative_rate_min,delta_false_negative_rate_max,delta_balanced_accuracy_mean,delta_balanced_accuracy_std,delta_balanced_accuracy_median,delta_balanced_accuracy_min,delta_balanced_accuracy_max,delta_dice_mean,delta_dice_std,delta_dice_median,delta_dice_min,delta_dice_max,precision_n_improved,precision_n_equal,precision_n_decreased,recall_n_improved,recall_n_equal,recall_n_decreased,f1_score_n_improved,f1_score_n_equal,f1_score_n_decreased,iou_n_improved,iou_n_equal,iou_n_decreased,accuracy_n_improved,accuracy_n_equal,accuracy_n_decreased
CHASEDB1,28,0.0009655861218360873,0.0012736154734430316,0.0010880672339005915,-0.0016255839172504283,0.003934142475809033,0.005098941250680143,0.004902591892243538,0.005430280741278881,-0.004505263151223904,0.017248633339089603,0.01754230105290761,0.0040820049816240435,0.018003147799643848,0.007742886990720899,0.024874573682200585,-0.0002889223343941007,0.0011822180706966949,-0.0004025592857019311,-0.0023206864914460112,0.002974415283953258,0.009026527230854118,0.004898736145930782,0.01014243093002598,-0.0024876913977118775,0.017180483907339728,0.00871357181030616,0.0047725158962008225,0.009841737415248936,-0.0023082401021051746,0.016087191580999693,0.00028892233439411136,0.0011822180706966992,0.0004025592857020005,-0.0029744152839532995,0.002320686491445803,-0.017542301052907616,0.004082004981624059,-0.018003147799643848,-0.024874573682200696,-0.0077428869907207876,0.008626689359256747,0.0022380148261323327,0.009257658502572041,0.0029029973707379586,0.012217039734037649,0.009026527230854118,0.004898736145930782,0.01014243093002598,-0.0024876913977118775,0.017180483907339728,24,0,4,28,0,0,25,0,3,25,0,3,24,0,4
DRIVE,20,-0.0010541054084240776,0.0010577030022427014,-0.0008598393298288043,-0.0033875724734537815,0.0009704645055900185,-0.011276682503484384,0.003390530977760055,-0.011685654583301286,-0.01621718497076674,-0.004750860802308576,0.013051181439083914,0.0023842722690483546,0.0134225211473179,0.009026434558349505,0.01705406771096518,-0.0030928794659967453,0.0008443648231634108,-0.0029142940335061818,-0.004693107573387367,-0.001419442670874127,0.0009808218154679748,0.0031313525784880647,0.0005358235495137587,-0.004026374576540981,0.0066899296177291845,0.001264660557653885,0.0036421523683257827,0.0006687702904255022,-0.004852220151165265,0.008125395299301563,0.0030928794659967384,0.0008443648231634129,0.0029142940335062997,0.0014194426708739986,0.004693107573387298,-0.01305118143908388,0.002384272269048373,-0.013422521147317845,-0.01705406771096518,-0.009026434558349394,0.004979150986543585,0.0013564773337048726,0.0050555127318337445,0.002166663492481069,0.007415627504881228,0.0009808218154679748,0.0031313525784880647,0.0005358235495137587,-0.004026374576540981,0.0066899296177291845,0,0,20,20,0,0,11,0,9,11,0,9,3,0,17
STARE,20,-0.0026996458087367114,0.001364873354979963,-0.0024486422668242303,-0.006561983471074395,-0.0006753246753243847,-0.011152617561381249,0.003124614496405234,-0.011241007546592852,-0.017452283897764653,-0.006180638286135798,0.010540502177036188,0.0032878793144404026,0.010375748354847392,0.005182556727985843,0.01644286105782411,-0.0037845563870212706,0.0012631080381540634,-0.003621932706253994,-0.007597685407953025,-0.0019526601475627903,-0.005227353984550884,0.0031010308456006566,-0.004883355566907666,-0.011542023382601796,0.002052791104785401,-0.0056186342545394685,0.0033452706095388096,-0.005778495066033423,-0.012850344760660215,0.0024670847882247715,0.0037845563870213387,0.0012631080381540526,0.0036219327062540496,0.0019526601475627972,0.007597685407953095,-0.010540502177036146,0.003287879314440393,-0.01037574835484735,-0.016442861057824,-0.0051825567279858015,0.0033779728950074474,0.0016499763516661116,0.0033982132833197953,5.984816905502122e-06,0.0066948272957408905,-0.005227353984550884,0.0031010308456006566,-0.004883355566907666,-0.011542023382601796,0.002052791104785401,0,0,20,20,0,0,1,0,19,1,0,19,0,0,20
