dataset,image_id,method,accuracy,precision,recall,specificity,f1_score,iou,false_positive_rate,false_negative_rate,balanced_accuracy,dice
CHASEDB1,Image_03R,CA-APSRG,0.9488644894894896,0.675183575603177,0.6221261788707695,0.9755531970327728,0.6475699060732586,0.4788195034858017,0.0244468029672271,0.3778738211292304,0.7988396879517712,0.6475699060732586
CHASEDB1,Image_04L,APSRG Baseline,0.9469375625625626,0.6587547569539801,0.6701388888888888,0.9704776257195612,0.6643980611336433,0.4974521538188066,0.0295223742804387,0.3298611111111111,0.8203082573042251,0.6643980611336433
CHASEDB1,Image_04L,CA-APSRG,0.9469375625625626,0.6587547569539801,0.6701388888888888,0.9704776257195612,0.6643980611336433,0.4974521538188066,0.0295223742804387,0.3298611111111111,0.8203082573042251,0.6643980611336433
CHASEDB1,Image_04R,APSRG Baseline,0.940354938271605,0.6426046671242278,0.5073011486779367,0.9764701496583884,0.5669926724398958,0.3956662757651633,0.0235298503416115,0.4926988513220632,0.7418856491681626,0.5669926724398958
CHASEDB1,Image_04R,CA-APSRG,0.9403684934934936,0.6427774439962235,0.507219874295622,0.9764916133463472,0.567009138470158,0.3956823129107931,0.0235083866536528,0.4927801257043779,0.7418557438209845,0.567009138470158
CHASEDB1,Image_05L,APSRG Baseline,0.9473202369035704,0.6857598035633377,0.6178348981446122,0.9756539187565608,0.6500277085065115,0.4815118892458,0.0243460812434393,0.3821651018553877,0.7967444084505865,0.6500277085065115
CHASEDB1,Image_05L,CA-APSRG,0.9473202369035704,0.6857598035633377,0.6178348981446122,0.9756539187565608,0.6500277085065115,0.4815118892458,0.0243460812434393,0.3821651018553877,0.7967444084505865,0.6500277085065115
CHASEDB1,Image_05R,APSRG Baseline,0.950394144144144,0.7192980198911519,0.6845940021796897,0.975133836423795,0.7015170717628901,0.5402589872439119,0.0248661635762049,0.3154059978203103,0.8298639193017423,0.7015170717628901
CHASEDB1,Image_05R,CA-APSRG,0.950394144144144,0.7192980198911519,0.6845940021796897,0.975133836423795,0.7015170717628901,0.5402589872439119,0.0248661635762049,0.3154059978203103,0.8298639193017423,0.7015170717628901
CHASEDB1,Image_06L,APSRG Baseline,0.94297005338672,0.6444093879784939,0.551131670246159,0.9750790835781428,0.5941317027560515,0.4226083651795705,0.0249209164218573,0.448868329753841,0.7631053769121507,0.5941317027560515
CHASEDB1,Image_06L,CA-APSRG,0.94297005338672,0.6444093879784939,0.551131670246159,0.9750790835781428,0.5941317027560515,0.4226083651795705,0.0249209164218573,0.448868329753841,0.7631053769121507,0.5941317027560515
CHASEDB1,Image_06R,APSRG Baseline,0.940818943943944,0.6085943716993417,0.586096867684762,0.96951104058282,0.5971337918698495,0.4256527018822101,0.0304889594171798,0.413903132315238,0.7778039541337911,0.5971337918698495
CHASEDB1,Image_06R,CA-APSRG,0.940818943943944,0.6085943716993417,0.586096867684762,0.96951104058282,0.5971337918698495,0.4256527018822101,0.0304889594171798,0.413903132315238,0.7778039541337911,0.5971337918698495
CHASEDB1,Image_07L,APSRG Baseline,0.9451242909576244,0.6595578560791174,0.6106775191100282,0.9733745240806432,0.6341771975921369,0.4643187948496107,0.0266254759193569,0.3893224808899717,0.7920260215953356,0.6341771975921369
CHASEDB1,Image_07L,CA-APSRG,0.9451378461795128,0.6596818510484455,0.6106775191100282,0.9733892242924392,0.6342345097984692,0.4643802426907729,0.0266107757075607,0.3893224808899717,0.7920333717012338,0.6342345097984692
CHASEDB1,Image_07R,APSRG Baseline,0.942629087420754,0.6331636665825753,0.5847357745861199,0.9721015899385153,0.6079868903850949,0.4367680779624928,0.0278984100614848,0.4152642254138801,0.7784186822623176,0.6079868903850949
CHASEDB1,Image_07R,CA-APSRG,0.9426447280613948,0.6333046369411625,0.5847357745861199,0.9721185185853972,0.6080518740202365,0.43683515403438,0.0278814814146028,0.4152642254138801,0.7784271465857585,0.6080518740202365
CHASEDB1,Image_08L,APSRG Baseline,0.9538705372038704,0.6554448522985492,0.6045529294166962,0.9780248691770695,0.6289711161058741,0.4587584721916367,0.0219751308229303,0.3954470705833037,0.791288899296883,0.6289711161058741
CHASEDB1,Image_08L,CA-APSRG,0.9538705372038704,0.6554448522985492,0.6045529294166962,0.9780248691770695,0.6289711161058741,0.4587584721916367,0.0219751308229303,0.3954470705833037,0.791288899296883,0.6289711161058741
CHASEDB1,Image_08R,APSRG Baseline,0.949068860527194,0.6057742782152231,0.5681463854927382,0.9749138463765372,0.586357285006563,0.4147846402683759,0.0250861536234627,0.4318536145072618,0.7715301159346377,0.586357285006563
CHASEDB1,Image_08R,CA-APSRG,0.949068860527194,0.6057742782152231,0.5681463854927382,0.9749138463765372,0.586357285006563,0.4147846402683759,0.0250861536234627,0.4318536145072618,0.7715301159346377,0.586357285006563
CHASEDB1,Image_09L,APSRG Baseline,0.942965882549216,0.4620304543553664,0.774132388096612,0.9519635020142424,0.5786822362238688,0.4071448700440051,0.0480364979857575,0.225867611903388,0.8630479450554273,0.5786822362238688
CHASEDB1,Image_09L,CA-APSRG,0.942965882549216,0.4620304543553664,0.774132388096612,0.9519635020142424,0.5786822362238688,0.4071448700440051,0.0480364979857575,0.225867611903388,0.8630479450554273,0.5786822362238688
CHASEDB1,Image_09R,APSRG Baseline,0.945044002335669,0.4729477611940298,0.6958151539359676,0.9584111990384752,0.5631325480964499,0.3919168378060318,0.0415888009615247,0.3041848460640324,0.8271131764872215,0.5631325480964499
CHASEDB1,Image_09R,CA-APSRG,0.9450554721388056,0.4730202052553159,0.6958151539359676,0.95842328401564,0.5631838981364812,0.391966583201597,0.0415767159843598,0.3041848460640324,0.8271192189758039,0.5631838981364812
CHASEDB1,Image_10L,APSRG Baseline,0.9395113863863864,0.5147300092731293,0.6005726080298289,0.9621619998131182,0.5543477425847539,0.3834585667066988,0.0378380001868817,0.3994273919701711,0.7813673039214736,0.5543477425847539
CHASEDB1,Image_10L,CA-APSRG,0.9395113863863864,0.5147300092731293,0.6005726080298289,0.9621619998131182,0.5543477425847539,0.3834585667066988,0.0378380001868817,0.3994273919701711,0.7813673039214736,0.5543477425847539
CHASEDB1,Image_10R,APSRG Baseline,0.9427948782115448,0.532127741439015,0.6289434235569554,0.9635065785305484,0.5764991045513493,0.4049868225545806,0.0364934214694515,0.3710565764430446,0.7962250010437519,0.5764991045513493
CHASEDB1,Image_10R,CA-APSRG,0.9427948782115448,0.532127741439015,0.6289434235569554,0.9635065785305484,0.5764991045513493,0.4049868225545806,0.0364934214694515,0.3710565764430446,0.7962250010437519,0.5764991045513493
CHASEDB1,Image_11L,APSRG Baseline,0.9474349349349348,0.505126829197546,0.6813317944404234,0.9624174349970978,0.5801449154659781,0.4085944557196654,0.0375825650029022,0.3186682055595767,0.8218746147187606,0.5801449154659781
CHASEDB1,Image_11L,CA-APSRG,0.9474349349349348,0.505126829197546,0.6813317944404234,0.9624174349970978,0.5801449154659781,0.4085944557196654,0.0375825650029022,0.3186682055595767,0.8218746147187606,0.5801449154659781
CHASEDB1,Image_11R,APSRG Baseline,0.9536338421755088,0.5552113702623906,0.6554866720122035,0.970425384978858,0.6011964018259925,0.4297932909314731,0.029574615021142,0.3445133279877965,0.8129560284955307,0.6011964018259925
CHASEDB1,Image_11R,CA-APSRG,0.9536338421755088,0.5552113702623906,0.6554866720122035,0.970425384978858,0.6011964018259925,0.4297932909314731,0.029574615021142,0.3445133279877965,0.8129560284955307,0.6011964018259925
CHASEDB1,Image_12L,APSRG Baseline,0.939351851851852,0.6001769780989602,0.4716073704948429,0.9756316797152386,0.5281806677698823,0.3588624338624339,0.0243683202847614,0.528392629505157,0.7236195251050408,0.5281806677698823
CHASEDB1,Image_12L,CA-APSRG,0.939351851851852,0.6001769780989602,0.4716073704948429,0.9756316797152386,0.5281806677698823,0.3588624338624339,0.0243683202847614,0.528392629505157,0.7236195251050408,0.5281806677698823
CHASEDB1,Image_12R,APSRG Baseline,0.9413778361695028,0.5954744955306963,0.631300449702799,0.9659771154995392,0.6128643534426365,0.4418200591727725,0.0340228845004608,0.3686995502972011,0.798638782601169,0.6128643534426365
CHASEDB1,Image_12R,CA-APSRG,0.9413778361695028,0.5954744955306963,0.631300449702799,0.9659771154995392,0.6128643534426365,0.4418200591727725,0.0340228845004608,0.3686995502972011,0.798638782601169,0.6128643534426365
CHASEDB1,Image_13L,APSRG Baseline,0.9495067984651318,0.5860989252923238,0.6093008273430083,0.9718017545574942,0.5974747096913626,0.4259992413825803,0.0281982454425058,0.3906991726569917,0.7905512909502512,0.5974747096913626
CHASEDB1,Image_13L,CA-APSRG,0.9495067984651318,0.5860989252923238,0.6093008273430083,0.9718017545574942,0.5974747096913626,0.4259992413825803,0.0281982454425058,0.3906991726569917,0.7905512909502512,0.5974747096913626
CHASEDB1,Image_13R,APSRG Baseline,0.9467133800467132,0.5790531227685615,0.5751752577319588,0.971784754261672,0.5771076760120486,0.4055877358271105,0.028215245738328,0.4248247422680412,0.7734800059968154,0.5771076760120486
CHASEDB1,Image_13R,CA-APSRG,0.946727977977978,0.5791877751017357,0.5751752577319588,0.97180033726062,0.5771745427460068,0.40565379246161,0.0281996627393799,0.4248247422680412,0.7734877974962895,0.5771745427460068
CHASEDB1,Image_14L,APSRG Baseline,0.956813063063063,0.6880552964384568,0.681593019556754,0.9771574655637512,0.6848089128350303,0.5206915706151923,0.0228425344362488,0.318406980443246,0.8293752425602525,0.6848089128350303
CHASEDB1,Image_14L,CA-APSRG,0.956813063063063,0.6880552964384568,0.681593019556754,0.9771574655637512,0.6848089128350303,0.5206915706151923,0.0228425344362488,0.318406980443246,0.8293752425602525,0.6848089128350303
CHASEDB1,Image_14R,APSRG Baseline,0.950731981981982,0.566289040870385,0.6744016111497264,0.9679034167616352,0.6156349141788009,0.4447056058291221,0.0320965832383648,0.3255983888502736,0.8211525139556808,0.6156349141788009
CHASEDB1,Image_14R,CA-APSRG,0.9507465799132466,0.566407711766731,0.6744016111497264,0.9679189218223764,0.6157050343323895,0.4447787860266115,0.0320810781776237,0.3255983888502736,0.8211602664860513,0.6157050343323895
DRIVE,21,APSRG Baseline,0.9326728723404256,0.6606009166525207,0.7893711967545639,0.9502513062950982,0.7192680898253396,0.5616070655468006,0.0497486937049017,0.2106288032454361,0.8698112515248311,0.7192680898253396
DRIVE,21,CA-APSRG,0.9326728723404256,0.6606009166525207,0.7893711967545639,0.9502513062950982,0.7192680898253396,0.5616070655468006,0.0497486937049017,0.2106288032454361,0.8698112515248311,0.7192680898253396
DRIVE,22,APSRG Baseline,0.9220241912107024,0.6776381761340176,0.771006711409396,0.9447661785068172,0.7213135340470286,0.5641050822489565,0.0552338214931829,0.228993288590604,0.8578864449581065,0.7213135340470286
DRIVE,22,CA-APSRG,0.9220241912107024,0.6776381761340176,0.771006711409396,0.9447661785068172,0.7213135340470286,0.5641050822489565,0.0552338214931829,0.228993288590604,0.8578864449581065,0.7213135340470286
DRIVE,23,APSRG Baseline,0.8936968363666642,0.4569552117539524,0.6216266003500046,0.9223094545049474,0.5267203870992917,0.3575155608528672,0.0776905454950526,0.3783733996499954,0.7719680274274761,0.5267203870992917
DRIVE,23,CA-APSRG,0.8936968363666642,0.4569552117539524,0.6216266003500046,0.9223094545049474,0.5267203870992917,0.3575155608528672,0.0776905454950526,0.3783733996499954,0.7719680274274761,0.5267203870992917
DRIVE,24,APSRG Baseline,0.9234738238058016,0.8010659251535164,0.7236948842077718,0.9637593596150092,0.7604173826970401,0.6134463101390768,0.0362406403849908,0.2763051157922281,0.8437271219113904,0.7604173826970401
DRIVE,24,CA-APSRG,0.9234738238058016,0.8010659251535164,0.7236948842077718,0.9637593596150092,0.7604173826970401,0.6134463101390768,0.0362406403849908,0.2763051157922281,0.8437271219113904,0.7604173826970401
DRIVE,25,APSRG Baseline,0.9242133689886612,0.7787046692156181,0.6367799393633148,0.9707201913151896,0.7006272043365707,0.5392041503984596,0.0292798086848102,0.3632200606366852,0.8037500653392522,0.7006272043365707
DRIVE,25,CA-APSRG,0.9242133689886612,0.7787046692156181,0.6367799393633148,0.9707201913151896,0.7006272043365707,0.5392041503984596,0.0292798086848102,0.3632200606366852,0.8037500653392522,0.7006272043365707
DRIVE,26,APSRG Baseline,0.9310903985925756,0.7000767920937532,0.7625836485306954,0.9545385534120124,0.7299946037216913,0.5747964582362455,0.0454614465879876,0.2374163514693046,0.8585611009713539,0.7299946037216913
DRIVE,26,CA-APSRG,0.9310903985925756,0.7000767920937532,0.7625836485306954,0.9545385534120124,0.7299946037216913,0.5747964582362455,0.0454614465879876,0.2374163514693046,0.8585611009713539,0.7299946037216913
DRIVE,27,APSRG Baseline,0.924459894832021,0.6738690668152101,0.7906504764197998,0.9440315966893916,0.7276036720481165,0.5718372931956711,0.0559684033106085,0.2093495235802002,0.8673410365545957,0.7276036720481165
DRIVE,27,CA-APSRG,0.9244774520906306,0.6739685053224246,0.7905816793367961,0.9440617846091922,0.7276324954093586,0.5718729005449252,0.0559382153908077,0.2094183206632038,0.8673217319729942,0.7276324954093586
DRIVE,28,APSRG Baseline,0.9232339317371012,0.7306369944364568,0.7257598807786644,0.9558318555950758,0.728190271482641,0.5725622749650966,0.0441681444049242,0.2742401192213357,0.8407958681868701,0.728190271482641
DRIVE,28,CA-APSRG,0.9232339317371012,0.7306369944364568,0.7257598807786644,0.9558318555950758,0.728190271482641,0.5725622749650966,0.0441681444049242,0.2742401192213357,0.8407958681868701,0.728190271482641
DRIVE,29,APSRG Baseline,0.9265889164089413,0.6747746322947967,0.7690893359290504,0.9484794885028386,0.7188516165989924,0.5610994213571804,0.0515205114971614,0.2309106640709496,0.8587844122159445,0.7188516165989924
DRIVE,29,CA-APSRG,0.9265889164089413,0.6747746322947967,0.7690893359290504,0.9484794885028386,0.7188516165989924,0.5610994213571804,0.0515205114971614,0.2309106640709496,0.8587844122159445,0.7188516165989924
DRIVE,30,APSRG Baseline,0.930502202333021,0.6838152185802312,0.7247748966263478,0.956937561450378,0.7036995347441093,0.5428521809603751,0.0430624385496221,0.2752251033736523,0.8408562290383628,0.7036995347441093
DRIVE,30,CA-APSRG,0.9305374044592294,0.6840147343083264,0.7247748966263478,0.9569772869471947,0.7038051636145302,0.5429779103094873,0.0430227130528051,0.2752251033736523,0.8408760917867713,0.7038051636145302
DRIVE,31,APSRG Baseline,0.927909846684907,0.5620633109938685,0.7924310197517214,0.940881792458278,0.6576570939957038,0.489932260269716,0.059118207541722,0.2075689802482786,0.8666564061049997,0.6576570939957038
DRIVE,31,CA-APSRG,0.927909846684907,0.5620633109938685,0.7924310197517214,0.940881792458278,0.6576570939957038,0.489932260269716,0.059118207541722,0.2075689802482786,0.8666564061049997,0.6576570939957038
DRIVE,32,APSRG Baseline,0.9332367166939328,0.7084148044692737,0.7526710194390859,0.9578206760005656,0.729872652708828,0.574645254482114,0.0421793239994343,0.247328980560914,0.8552458477198257,0.729872652708828
DRIVE,32,CA-APSRG,0.9332367166939328,0.7084148044692737,0.7526710194390859,0.9578206760005656,0.729872652708828,0.574645254482114,0.0421793239994343,0.247328980560914,0.8552458477198257,0.729872652708828
DRIVE,33,APSRG Baseline,0.9315353608093512,0.682875334015109,0.7758911503429664,0.9521881636733496,0.7264177428411005,0.5703736360630441,0.0478118363266503,0.2241088496570336,0.864039657008158,0.7264177428411005
DRIVE,33,CA-APSRG,0.9315353608093512,0.682875334015109,0.7758911503429664,0.9521881636733496,0.7264177428411005,0.5703736360630441,0.0478118363266503,0.2241088496570336,0.864039657008158,0.7264177428411005
DRIVE,34,APSRG Baseline,0.8968094216524971,0.6584507042253521,0.5733886703626847,0.950564979022419,0.6129827988676059,0.4419431845309143,0.049435020977581,0.4266113296373153,0.7619768246925518,0.6129827988676059
DRIVE,34,CA-APSRG,0.8967696939198913,0.6583413384566122,0.5731099204014,0.950564979022419,0.612776103586449,0.4417283361184053,0.049435020977581,0.4268900795986,0.7618374497119095,0.612776103586449
DRIVE,35,APSRG Baseline,0.9314374072024107,0.6967679457692774,0.8046973297916958,0.949656842549514,0.7468535097962891,0.5959826050942224,0.0503431574504858,0.1953026702083042,0.877177086170605,0.7468535097962891
DRIVE,35,CA-APSRG,0.9314374072024107,0.6967679457692774,0.8046973297916958,0.949656842549514,0.7468535097962891,0.5959826050942224,0.0503431574504858,0.1953026702083042,0.877177086170605,0.7468535097962891
DRIVE,36,APSRG Baseline,0.9160274099209126,0.7714525717239596,0.6654219150596367,0.9630278101529792,0.7145251062301754,0.5558452441920015,0.0369721898470206,0.3345780849403634,0.814224862606308,0.7145251062301754
DRIVE,36,CA-APSRG,0.9160274099209126,0.7714525717239596,0.6654219150596367,0.9630278101529792,0.7145251062301754,0.5558452441920015,0.0369721898470206,0.3345780849403634,0.814224862606308,0.7145251062301754
DRIVE,37,APSRG Baseline,0.9237937196834312,0.6859954824136818,0.7371103637183176,0.9509390203937584,0.7106349551235981,0.5511510940578658,0.0490609796062416,0.2628896362816823,0.8440246920560379,0.7106349551235981
DRIVE,37,CA-APSRG,0.9237937196834312,0.6859954824136818,0.7371103637183176,0.9509390203937584,0.7106349551235981,0.5511510940578658,0.0490609796062416,0.2628896362816823,0.8440246920560379,0.7106349551235981
DRIVE,38,APSRG Baseline,0.9272933022137352,0.6786785894655536,0.8022263581135654,0.945303847845985,0.7352988509446715,0.5814012674013183,0.0546961521540149,0.1977736418864346,0.8737651029797752,0.7352988509446715
DRIVE,38,CA-APSRG,0.9272933022137352,0.6786785894655536,0.8022263581135654,0.945303847845985,0.7352988509446715,0.5814012674013183,0.0546961521540149,0.1977736418864346,0.8737651029797752,0.7352988509446715
DRIVE,39,APSRG Baseline,0.9242284357689264,0.6685166651502744,0.7775857203330041,0.9451062718470008,0.7189380473247338,0.5612047456591476,0.0548937281529993,0.2224142796669959,0.8613459960900024,0.7189380473247338
DRIVE,39,CA-APSRG,0.9242284357689264,0.6685166651502744,0.7775857203330041,0.9451062718470008,0.7189380473247338,0.5612047456591476,0.0548937281529993,0.2224142796669959,0.8613459960900024,0.7189380473247338
DRIVE,40,APSRG Baseline,0.9318996889511574,0.6565298691073713,0.80052,0.9481616445681128,0.7214101616711425,0.5642232872850296,0.0518383554318872,0.19948,0.8743408222840563,0.7214101616711425
DRIVE,40,CA-APSRG,0.9318996889511574,0.6565298691073713,0.80052,0.9481616445681128,0.7214101616711425,0.5642232872850296,0.0518383554318872,0.19948,0.8743408222840563,0.7214101616711425
STARE,im0001,APSRG Baseline,0.9086446280991736,0.4574041811846689,0.776798130122193,0.9200797534520057,0.5757738571694865,0.4042713722591771,0.0799202465479944,0.223201869877807,0.8484389417870992,0.5757738571694865
STARE,im0001,CA-APSRG,0.9086706021251476,0.4574918538395859,0.776798130122193,0.9201079802207334,0.5758433127165855,0.4043398580074846,0.0798920197792666,0.223201869877807,0.8484530551714632,0.5758433127165855
STARE,im0002,APSRG Baseline,0.9254167650531286,0.4630790399021556,0.7517461443006559,0.937808472153708,0.5731160125418964,0.4016556479569607,0.062191527846292,0.248253855699344,0.8447773082271819,0.5731160125418964
STARE,im0002,CA-APSRG,0.9254167650531286,0.4630790399021556,0.7517461443006559,0.937808472153708,0.5731160125418964,0.4016556479569607,0.062191527846292,0.248253855699344,0.8447773082271819,0.5731160125418964
STARE,im0003,APSRG Baseline,0.9296434474616292,0.4489411980636428,0.7720654961530874,0.9396742474664388,0.567747925491789,0.3964022364476136,0.060325752533561,0.2279345038469126,0.8558698718097631,0.567747925491789
STARE,im0003,CA-APSRG,0.9296434474616292,0.4489411980636428,0.7720654961530874,0.9396742474664388,0.567747925491789,0.3964022364476136,0.060325752533561,0.2279345038469126,0.8558698718097631,0.567747925491789
STARE,im0004,APSRG Baseline,0.9451404958677686,0.6275870693428375,0.6394011785316133,0.9696203822955586,0.6334390432463988,0.4635278361465814,0.0303796177044414,0.3605988214683867,0.8045107804135859,0.6334390432463988
STARE,im0004,CA-APSRG,0.9451404958677686,0.6275870693428375,0.6394011785316133,0.9696203822955586,0.6334390432463988,0.4635278361465814,0.0303796177044414,0.3605988214683867,0.8045107804135859,0.6334390432463988
STARE,im0005,APSRG Baseline,0.9184628099173554,0.5342173897072329,0.7602791645973286,0.934171419078348,0.6275093578417096,0.4572048351855636,0.065828580921652,0.2397208354026714,0.8472252918378382,0.6275093578417096
STARE,im0005,CA-APSRG,0.918495867768595,0.5343547912992358,0.7602791645973286,0.934207759777595,0.62760413857092,0.4573054730122793,0.065792240222405,0.2397208354026714,0.8472434621874618,0.62760413857092
STARE,im0044,APSRG Baseline,0.9360802833530106,0.5247571230304514,0.8716775155953349,0.9409016152120284,0.6551240890791418,0.4871260491464732,0.0590983847879717,0.128322484404665,0.9062895654036816,0.6551240890791418
STARE,im0044,CA-APSRG,0.9360802833530106,0.5247571230304514,0.8716775155953349,0.9409016152120284,0.6551240890791418,0.4871260491464732,0.0590983847879717,0.128322484404665,0.9062895654036816,0.6551240890791418
STARE,im0077,APSRG Baseline,0.924025974025974,0.5143694060211554,0.9312630741580978,0.9233954291904436,0.6627040286819511,0.4955552419923804,0.0766045708095564,0.0687369258419021,0.9273292516742708,0.6627040286819511
STARE,im0077,CA-APSRG,0.924025974025974,0.5143694060211554,0.9312630741580978,0.9233954291904436,0.6627040286819511,0.4955552419923804,0.0766045708095564,0.0687369258419021,0.9273292516742708,0.6627040286819511
STARE,im0081,APSRG Baseline,0.9234073199527744,0.4932456861133936,0.949359481258896,0.9213136506883396,0.6491969934569837,0.4806007910201598,0.0786863493116603,0.0506405187411039,0.935336565973618,0.6491969934569837
STARE,im0081,CA-APSRG,0.9234073199527744,0.4932456861133936,0.949359481258896,0.9213136506883396,0.6491969934569837,0.4806007910201598,0.0786863493116603,0.0506405187411039,0.935336565973618,0.6491969934569837
STARE,im0082,APSRG Baseline,0.925655253837072,0.5154668881468549,0.9129690783548484,0.9267382557215716,0.6589099418245636,0.4913241566498643,0.0732617442784284,0.0870309216451516,0.91985366703821,0.6589099418245636
STARE,im0082,CA-APSRG,0.925655253837072,0.5154668881468549,0.9129690783548484,0.9267382557215716,0.6589099418245636,0.4913241566498643,0.0732617442784284,0.0870309216451516,0.91985366703821,0.6589099418245636
STARE,im0139,APSRG Baseline,0.9359952774498228,0.56995068934286,0.8314883871157178,0.9451344612690432,0.6763153495259249,0.5109338914549654,0.0548655387309567,0.1685116128842822,0.8883114241923805,0.6763153495259249
STARE,im0139,CA-APSRG,0.9359952774498228,0.56995068934286,0.8314883871157178,0.9451344612690432,0.6763153495259249,0.5109338914549654,0.0548655387309567,0.1685116128842822,0.8883114241923805,0.6763153495259249
STARE,im0162,APSRG Baseline,0.920668240850059,0.4709008226457514,0.91610337972167,0.9210185091020034,0.6220512301306065,0.4514327700220426,0.0789814908979965,0.08389662027833,0.9185609444118368,0.6220512301306065
STARE,im0162,CA-APSRG,0.920668240850059,0.4709008226457514,0.91610337972167,0.9210185091020034,0.6220512301306065,0.4514327700220426,0.0789814908979965,0.08389662027833,0.9185609444118368,0.6220512301306065
STARE,im0163,APSRG Baseline,0.9381558441558442,0.5604073814873476,0.9291014014839242,0.9389147509014738,0.6991234821767051,0.5374249381843872,0.0610852490985261,0.0708985985160758,0.934008076192699,0.6991234821767051
STARE,im0163,CA-APSRG,0.938193624557261,0.5605725654913231,0.9291014014839242,0.9389556979032576,0.6992520078590879,0.5375768496926012,0.0610443020967424,0.0708985985160758,0.934028549693591,0.6992520078590879
STARE,im0235,APSRG Baseline,0.9373459268004722,0.6034767138012195,0.8637171427813586,0.9445410693132952,0.7105171285184377,0.5510093574969964,0.0554589306867047,0.1362828572186414,0.9041291060473268,0.7105171285184377
STARE,im0235,CA-APSRG,0.9373459268004722,0.6034767138012195,0.8637171427813586,0.9445410693132952,0.7105171285184377,0.5510093574969964,0.0554589306867047,0.1362828572186414,0.9041291060473268,0.7105171285184377
STARE,im0236,APSRG Baseline,0.9289114521841796,0.57039778930131,0.8717153284671533,0.9346081944228072,0.6895776622948115,0.5262255094814698,0.0653918055771927,0.1282846715328467,0.9031617614449804,0.6895776622948115
STARE,im0236,CA-APSRG,0.9289114521841796,0.57039778930131,0.8717153284671533,0.9346081944228072,0.6895776622948115,0.5262255094814698,0.0653918055771927,0.1282846715328467,0.9031617614449804,0.6895776622948115
STARE,im0239,APSRG Baseline,0.9315442739079104,0.5663538639308099,0.88455333460939,0.935985671789915,0.69056132523562,0.5273720247799152,0.064014328210085,0.11544666539061,0.9102695031996524,0.69056132523562
STARE,im0239,CA-APSRG,0.9315442739079104,0.5663538639308099,0.88455333460939,0.935985671789915,0.69056132523562,0.5273720247799152,0.064014328210085,0.11544666539061,0.9102695031996524,0.69056132523562
STARE,im0240,APSRG Baseline,0.9349799291617472,0.6408674283869348,0.8262377725874708,0.9473461369547438,0.7218417277814817,0.5647514423456887,0.0526538630452562,0.1737622274125292,0.8867919547711073,0.7218417277814817
STARE,im0240,CA-APSRG,0.9350413223140496,0.64116644235083,0.8262377725874708,0.947414511764412,0.7220313636731065,0.5649836335172915,0.052585488235588,0.1737622274125292,0.8868261421759414,0.7220313636731065
STARE,im0255,APSRG Baseline,0.9361180637544274,0.5955909563501154,0.891697227132417,0.9404844954706598,0.7141679873217116,0.5554131335042398,0.0595155045293402,0.108302772867583,0.9160908613015384,0.7141679873217116
