dataset,image_id,image_path,value,experiment,experiment_label,output_method,metric
CHASEDB1,Image_08R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08R.png,0.3777763879706234,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_09L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09L.png,0.3537035854684094,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_09R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09R.png,0.3652460311050086,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_10L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10L.png,0.3461538461538461,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_10R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10R.png,0.3576928118855145,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_11L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11L.png,0.3412012090944933,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_11R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11R.png,0.3491741012278067,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_12L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12L.png,0.3774816290945323,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_12R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12R.png,0.4160124943487732,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_13L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13L.png,0.3698126941404497,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_13R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13R.png,0.3767963330029732,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_14L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14L.png,0.4229194053999393,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_14R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14R.png,0.3346833517927694,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,21,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\21_training.png,0.5820104189143368,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,22,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\22_training.png,0.550100363478544,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,23,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\23_training.png,0.3298594161866641,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,24,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\24_training.png,0.5543877330645742,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,25,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\25_training.png,0.5348183874897446,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,26,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\26_training.png,0.5252500741459732,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,27,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\27_training.png,0.5625249169435216,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,28,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\28_training.png,0.5630420099959476,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,29,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\29_training.png,0.5413584024030705,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,30,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\30_training.png,0.5092469717932067,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,31,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\31_training.png,0.4209146041632519,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,32,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\32_training.png,0.5747983001786044,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,33,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\33_training.png,0.5803618533345747,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,34,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\34_training.png,0.4451339143130903,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,35,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\35_training.png,0.6006843201428146,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,36,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\36_training.png,0.5578397980936513,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,37,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\37_training.png,0.5464249040696103,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,38,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\38_training.png,0.6005942275042445,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,39,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\39_training.png,0.5779651328951129,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
DRIVE,40,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\40_training.png,0.6092213181714211,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0001,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0001.png,0.4303817394726486,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0002,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0002.png,0.3694963786424119,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0003,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0003.png,0.35655467148466,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0004,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0004.png,0.3819454667386361,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0005,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0005.png,0.4867934452096448,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0044,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0044.png,0.4887086665020607,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0077,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0077.png,0.5917423783565516,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0081,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0081.png,0.5365363296443133,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0082,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0082.png,0.6002898612502398,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0139,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0139.png,0.5050274884259259,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0162,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0162.png,0.4990595384504087,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0163,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0163.png,0.6569888384369338,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0235,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0235.png,0.5989099254159496,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0236,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0236.png,0.5861495637878533,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0239,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0239.png,0.5503465954220521,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0240,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0240.png,0.553494094488189,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0255,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0255.png,0.6058218386375895,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0291,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0291.png,0.2750782806717904,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0319,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0319.png,0.2657861256193919,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
STARE,im0324,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0324.png,0.3675424327566093,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,iou
CHASEDB1,Image_01L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01L.png,0.8333606456123375,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_01R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01R.png,0.8020091357572063,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_02L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_02L.png,0.7809374924372825,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_02R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_02R.png,0.7718496570517228,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_03L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_03L.png,0.8405044534802728,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_03R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_03R.png,0.8195441023269595,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_04L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_04L.png,0.8139225807700039,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_04R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_04R.png,0.7925866231609713,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_05L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_05L.png,0.8097025372856732,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_05R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_05R.png,0.8189288882894681,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_06L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_06L.png,0.8028380420316473,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_06R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_06R.png,0.8017572153888375,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_07L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_07L.png,0.8200571977839011,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_07R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_07R.png,0.8156337787342508,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_08L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08L.png,0.8338875851185116,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_08R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08R.png,0.8185635637443188,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_09L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09L.png,0.866026229927255,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_09R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09R.png,0.8824429118708346,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_10L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10L.png,0.8240893562577131,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_10R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10R.png,0.8140916758950862,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_11L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11L.png,0.8462018786413137,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_11R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11R.png,0.8523541097994933,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_12L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12L.png,0.8004042417708748,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_12R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12R.png,0.8301912388354127,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_13L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13L.png,0.8375127037169836,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_13R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13R.png,0.8220304968010387,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_14L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14L.png,0.8506484799302256,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_14R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14R.png,0.824907598400224,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,21,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\21_training.png,0.8635963251633847,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,22,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\22_training.png,0.8224147426214551,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,23,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\23_training.png,0.7645691151046959,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,24,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\24_training.png,0.7931531120019903,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,25,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\25_training.png,0.8178238854599216,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,26,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\26_training.png,0.8299772506876855,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,27,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\27_training.png,0.8425036099452503,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,28,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\28_training.png,0.8112119610660868,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,29,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\29_training.png,0.8302702705262988,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,30,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\30_training.png,0.8248084748569862,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,31,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\31_training.png,0.8469902996669687,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,32,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\32_training.png,0.8322957068003207,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,33,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\33_training.png,0.8366946543894376,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,34,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\34_training.png,0.7724437153361889,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,35,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\35_training.png,0.8402508709896986,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,36,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\36_training.png,0.8043411288084421,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,37,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\37_training.png,0.8299771438548934,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,38,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\38_training.png,0.8553161902774424,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,39,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\39_training.png,0.840012775107253,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
DRIVE,40,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\40_training.png,0.8590094027944191,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0001,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0001.png,0.8663103391029054,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0002,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0002.png,0.8494650225869989,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0003,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0003.png,0.8644346218366423,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0004,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0004.png,0.8339643626899758,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0005,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0005.png,0.8577681190141061,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0044,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0044.png,0.906793567369003,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0077,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0077.png,0.9117554208559512,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0081,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0081.png,0.924038490015324,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0082,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0082.png,0.9053319996541724,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0139,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0139.png,0.8827207037664272,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0162,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0162.png,0.9252339416162438,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0163,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0163.png,0.9331149653504872,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0235,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0235.png,0.896426296757884,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0236,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0236.png,0.8892748356934572,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0239,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0239.png,0.8924931693598077,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0240,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0240.png,0.8668364204012853,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0255,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0255.png,0.8966750856553765,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0291,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0291.png,0.8904495511777252,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0319,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0319.png,0.8839142830805429,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
STARE,im0324,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0324.png,0.854516534747984,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,balanced_accuracy
CHASEDB1,Image_01L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01L.png,0.5633180232758919,r00_legacy_polling_bfs,R00 - Legacy percentile-polling seeds with BFS,CA-APSRG,dice
