dataset,image_id,method,accuracy,precision,recall,specificity,f1_score,iou,false_positive_rate,false_negative_rate,balanced_accuracy,dice
CHASEDB1,Image_01L,APSRG Baseline,0.9295295295295296,0.4174344436569808,0.0264184794797039,0.9972359063167274,0.0496920610815827,0.0254790846563135,0.0027640936832725,0.973581520520296,0.5118271928982157,0.0496920610815827
CHASEDB1,Image_01L,CA-APSRG,0.9295295295295296,0.4174344436569808,0.0264184794797039,0.9972359063167274,0.0496920610815827,0.0254790846563135,0.0027640936832725,0.973581520520296,0.5118271928982157,0.0496920610815827
CHASEDB1,Image_01R,APSRG Baseline,0.9222816566566566,0.3918143567512431,0.0421895164611878,0.9946174799876326,0.0761765471424499,0.0395964333573858,0.0053825200123673,0.9578104835388122,0.5184034982244102,0.0761765471424499
CHASEDB1,Image_01R,CA-APSRG,0.9222816566566566,0.3918143567512431,0.0421895164611878,0.9946174799876326,0.0761765471424499,0.0395964333573858,0.0053825200123673,0.9578104835388122,0.5184034982244102,0.0761765471424499
CHASEDB1,Image_02L,APSRG Baseline,0.918065982649316,0.4708998771498771,0.0788100745309689,0.9921801593245728,0.1350226762361851,0.0723990981100447,0.0078198406754272,0.9211899254690312,0.5354951169277709,0.1350226762361851
CHASEDB1,Image_02L,CA-APSRG,0.918065982649316,0.4708998771498771,0.0788100745309689,0.9921801593245728,0.1350226762361851,0.0723990981100447,0.0078198406754272,0.9211899254690312,0.5354951169277709,0.1350226762361851
CHASEDB1,Image_02R,APSRG Baseline,0.9222587170503838,0.5210946408209807,0.0549205501402056,0.9957247073460386,0.0993682277762342,0.0522816829795347,0.0042752926539614,0.9450794498597944,0.5253226287431221,0.0993682277762342
CHASEDB1,Image_02R,CA-APSRG,0.9222587170503838,0.5210946408209807,0.0549205501402056,0.9957247073460386,0.0993682277762342,0.0522816829795347,0.0042752926539614,0.9450794498597944,0.5253226287431221,0.0993682277762342
CHASEDB1,Image_03L,APSRG Baseline,0.9262585502168836,0.7208131846442317,0.0971328262141603,0.9967992089101696,0.171196193556704,0.0936110221082986,0.0032007910898303,0.9028671737858396,0.546966017562165,0.171196193556704
CHASEDB1,Image_03L,CA-APSRG,0.9262585502168836,0.7208131846442317,0.0971328262141603,0.9967992089101696,0.171196193556704,0.0936110221082986,0.0032007910898303,0.9028671737858396,0.546966017562165,0.171196193556704
